school_name,gender,age,home_location,family_size,parents_living_together,mother_education,father_education,mother_job,father_job,reason_choosing_school,who_is_guardian,travel_time_to_school,weekly_study_time,past_failures,extra_school_support,family_study_support,paid_extra_classes,extracurricular_activities,attended_nursery,wants_higher_education,has_internet,in_romantic_relationship,family_relationship_quality,free_time_after_school,going_out_with_friends,weekday_alcohol_use,weekend_alcohol_use,current_health_status,school_absences,term1_grade,term2_grade,final_grade,grade_band,alcohol_total,parent_edu_avg,grade_progress,social_risk,study_focus,risk_score,study_label
0,0,-1.307131905658406,1,0,1,1.102535107939229,1.3427404094719562,4,1,3,1,-0.6296370226154663,-0.05057821071779142,-0.4050466299697717,0,1,1,0,1,1,1,0,-1.0799361721520075,-0.24401365859306323,-0.09000612062431085,-0.5397344929861267,-0.25560053148518097,-1.1059115306161844,-0.7725553481758093,-0.3921332836008893,-1.0686546158203214,9,Fail,-0.7953350244713078,1.2226377587055925,-0.6765213322194321,-0.8853411450956186,0.039427909906519426,0.3129209402437352,2–5 hrs/week
0,0,-1.307131905658406,1,0,1,-0.7281859782668394,-1.4281169672996525,3,2,3,0,2.2895891731471503,1.1531832043656487,-0.4050466299697717,0,1,0,1,1,1,1,0,1.18127915604897,-1.2339327053853766,-1.0080685509922804,-0.5397344929861267,-1.0289004445378043,0.32197424309078804,-0.283327393765585,-0.3921332836008893,0.20410501002740064,12,Pass,-1.568634937523931,-1.078151472783246,0.59623829362829,-2.5767034885162117,2.161251755357929,0.11476080602286871,5–10 hrs/week
0,1,-1.307131905658406,1,1,1,1.102535107939229,1.3427404094719562,1,3,0,0,-0.6296370226154663,-1.2543396258012316,-0.4050466299697717,0,1,1,1,1,1,1,0,0.050671491948481105,-0.24401365859306323,-0.09000612062431085,-0.5397344929861267,0.5176993815674424,1.0359171299442744,-0.5279413709706972,0.843995477948933,0.8404848229512616,14,Merit,-0.022035111418684306,1.2226377587055925,-0.0035106549976714474,-0.1120412320429951,-1.1643335051769208,0.21384087313330194,< 2 hrs/week
0,1,-1.307131905658406,1,0,1,1.102535107939229,0.41912128388141995,4,2,0,1,0.8299760752658419,-0.05057821071779142,-0.4050466299697717,0,1,1,0,1,1,1,0,1.18127915604897,0.7459053881992501,-0.09000612062431085,-0.5397344929861267,-0.25560053148518097,-0.39196864376269824,-0.5279413709706972,-0.3921332836008893,-0.43227480289646036,11,Pass,-0.7953350244713078,0.7608281959103245,-0.04014151929557108,-0.8853411450956186,0.039427909906519426,0.21384087313330194,2–5 hrs/week
0,1,-1.307131905658406,1,0,0,-0.7281859782668394,-0.5044978417091163,2,2,1,2,-0.6296370226154663,1.1531832043656487,-0.4050466299697717,0,1,0,0,1,1,1,1,0.050671491948481105,1.7358244349915635,-1.0080685509922804,-0.5397344929861267,-1.0289004445378043,-0.39196864376269824,-0.7725553481758093,0.843995477948933,1.4768646358751225,16,Merit,-1.568634937523931,-0.6163419099879779,0.6328691579261895,-2.5767034885162117,2.161251755357929,0.3129209402437352,5–10 hrs/week
0,0,-0.5175446123926689,1,0,1,1.102535107939229,1.3427404094719562,1,2,1,1,-0.6296370226154663,-1.2543396258012316,-0.4050466299697717,0,1,0,0,1,1,1,0,0.050671491948481105,0.7459053881992501,0.8280563097436588,-0.5397344929861267,-0.25560053148518097,-1.1059115306161844,-0.283327393765585,0.843995477948933,0.8404848229512616,14,Merit,-0.7953350244713078,1.2226377587055925,-0.0035106549976714474,0.03272128527235113,-2.0823959355448904,0.11476080602286871,< 2 hrs/week
0,0,-0.5175446123926689,1,0,1,1.102535107939229,1.3427404094719562,3,3,3,1,-0.6296370226154663,1.1531832043656487,-0.4050466299697717,0,1,1,1,1,1,1,0,-1.0799361721520075,-1.2339327053853766,-0.09000612062431085,-0.5397344929861267,-0.25560053148518097,-1.1059115306161844,-0.0387134165604729,0.5349632875614775,0.8404848229512616,14,Merit,-0.7953350244713078,1.2226377587055925,0.3055215353897841,-0.8853411450956186,1.2431893249899595,0.0156807389124355,5–10 hrs/week
0,0,-0.5175446123926689,1,0,1,0.18717456483619482,0.41912128388141995,2,2,3,1,2.2895891731471503,-0.05057821071779142,-0.4050466299697717,1,1,0,1,1,1,0,0,1.18127915604897,-0.24401365859306323,-1.0080685509922804,-0.5397344929861267,-1.0289004445378043,0.32197424309078804,-0.283327393765585,-1.0101976643758004,-0.43227480289646036,10,Pass,-1.568634937523931,0.3031479243588074,0.57792286147934,-2.5767034885162117,0.957490340274489,0.11476080602286871,2–5 hrs/week
0,1,0.2720426808730681,1,0,1,0.18717456483619482,-0.5044978417091163,3,3,0,1,-0.6296370226154663,-1.2543396258012316,4.067169253510904,0,1,0,1,1,1,1,0,1.18127915604897,1.7358244349915635,1.7461187401116285,0.5488825352401288,1.2909992946200657,1.0359171299442744,1.1843564694650879,-1.6282620451507117,-2.023224335206113,5,Fail,1.8398818298601944,-0.15866163843646072,-0.3949622900554013,3.586000569971823,-3.00045836591286,4.816978217805131,< 2 hrs/week
0,1,-0.5175446123926689,1,1,1,1.102535107939229,0.41912128388141995,1,2,1,0,-0.6296370226154663,-1.2543396258012316,-0.4050466299697717,0,0,1,1,1,1,1,0,-1.0799361721520075,-2.2238517521776897,-0.09000612062431085,-0.5397344929861267,0.5176993815674424,1.0359171299442744,-0.283327393765585,-1.0101976643758004,-0.43227480289646036,10,Pass,-0.022035111418684306,0.7608281959103245,0.57792286147934,-0.1120412320429951,-1.1643335051769208,0.11476080602286871,< 2 hrs/week
0,1,-1.307131905658406,1,0,1,1.102535107939229,0.41912128388141995,4,2,3,1,-0.6296370226154663,-0.05057821071779142,-0.4050466299697717,0,0,0,0,1,1,1,0,0.050671491948481105,0.7459053881992501,-1.9261309813602503,-0.5397344929861267,-1.0289004445378043,-1.8198544174696707,-0.7725553481758093,0.5349632875614775,0.8404848229512616,15,Merit,-1.568634937523931,0.7608281959103245,0.3055215353897841,-3.4947659188841813,1.8755527706424588,0.3129209402437352,2–5 hrs/week
0,1,-1.307131905658406,1,0,1,1.102535107939229,1.3427404094719562,1,1,2,0,-0.6296370226154663,-1.2543396258012316,-0.4050466299697717,0,1,1,0,1,1,1,0,1.18127915604897,0.7459053881992501,-1.0080685509922804,-0.5397344929861267,-1.0289004445378043,1.0359171299442744,-0.7725553481758093,0.2259310971740219,1.158674729413192,15,Merit,-1.568634937523931,1.2226377587055925,0.9327436322391701,-2.5767034885162117,-0.24627107480895116,0.3129209402437352,< 2 hrs/week
0,1,-0.5175446123926689,1,1,1,1.102535107939229,-0.5044978417091163,4,2,0,1,-0.6296370226154663,-0.05057821071779142,-0.4050466299697717,0,0,0,1,1,1,1,0,0.050671491948481105,1.7358244349915635,-1.9261309813602503,-0.5397344929861267,0.5176993815674424,1.0359171299442744,-0.5279413709706972,1.1530276683363887,1.158674729413192,16,Merit,-0.022035111418684306,0.29901863311505633,0.00564706107680335,-1.9481660927789348,1.8755527706424588,0.21384087313330194,2–5 hrs/week
0,1,-0.5175446123926689,1,1,1,-0.7281859782668394,-0.5044978417091163,2,2,3,1,0.8299760752658419,-0.05057821071779142,-0.4050466299697717,0,1,0,1,1,1,1,0,1.18127915604897,0.7459053881992501,0.8280563097436588,0.5488825352401288,1.2909992946200657,1.0359171299442744,-0.7725553481758093,0.5349632875614775,0.5222949164893311,12,Pass,1.8398818298601944,-0.6163419099879779,-0.012668371072146356,2.6679381396038533,-0.8786345204614503,0.3129209402437352,2–5 hrs/week
0,0,-1.307131905658406,0,0,1,-0.7281859782668394,1.3427404094719562,3,1,0,1,-0.6296370226154663,1.1531832043656487,-0.4050466299697717,1,1,1,1,1,1,1,0,0.050671491948481105,-0.24401365859306323,-1.0080685509922804,-0.5397344929861267,-1.0289004445378043,1.0359171299442744,-0.5279413709706972,-0.3921332836008893,-0.7504647093583908,8,Fail,-1.568634937523931,0.3072772156025584,-0.35833142575750154,-2.5767034885162117,2.161251755357929,0.21384087313330194,5–10 hrs/week
0,0,-0.5175446123926689,1,0,1,-0.7281859782668394,-0.5044978417091163,3,3,1,1,-0.6296370226154663,-1.2543396258012316,2.576430625684012,0,1,1,0,0,1,1,0,-3.3411515003529852,-1.2339327053853766,-1.0080685509922804,-0.5397344929861267,0.5176993815674424,1.0359171299442744,0.9397424922599756,-1.6282620451507117,-0.7504647093583908,8,Fail,-0.022035111418684306,-0.6163419099879779,0.8777973357923209,-1.0301036624109647,-0.24627107480895116,2.421181337315222,< 2 hrs/week
0,1,-1.307131905658406,1,0,1,-0.7281859782668394,-0.5044978417091163,2,2,1,1,-0.6296370226154663,-1.2543396258012316,-0.4050466299697717,0,1,1,0,1,1,1,0,0.050671491948481105,-1.2339327053853766,-1.0080685509922804,-0.5397344929861267,-0.25560053148518097,1.0359171299442744,-0.5279413709706972,0.2259310971740219,0.20410501002740064,11,Pass,-0.7953350244713078,-0.6163419099879779,-0.021826087146621265,-1.8034035754635882,-0.24627107480895116,0.21384087313330194,< 2 hrs/week
0,1,-1.307131905658406,1,0,1,1.102535107939229,-0.5044978417091163,1,3,2,1,-0.6296370226154663,-1.2543396258012316,-0.4050466299697717,0,0,1,0,1,1,1,0,-2.2105438362524965,-1.2339327053853766,0.8280563097436588,0.5488825352401288,1.2909992946200657,-1.8198544174696707,-0.283327393765585,1.1530276683363887,1.4768646358751225,15,Merit,1.8398818298601944,0.29901863311505633,0.3238369675387338,2.6679381396038533,-2.0823959355448904,0.11476080602286871,< 2 hrs/week
0,1,-0.5175446123926689,1,1,0,0.18717456483619482,1.3427404094719562,3,2,1,1,-0.6296370226154663,-0.05057821071779142,-0.4050466299697717,1,1,0,1,1,1,1,0,1.18127915604897,-0.24401365859306323,-0.09000612062431085,-0.5397344929861267,-1.0289004445378043,1.0359171299442744,-0.283327393765585,-0.08310109321343369,-0.11408489643452986,11,Pass,-1.568634937523931,0.7649574871540755,-0.030983803221096173,-1.6586410581482418,0.039427909906519426,0.11476080602286871,2–5 hrs/week
0,1,-0.5175446123926689,1,0,1,1.102535107939229,1.3427404094719562,4,4,1,1,-0.6296370226154663,-0.05057821071779142,-0.4050466299697717,0,1,1,1,1,1,1,1,0.050671491948481105,0.7459053881992501,1.7461187401116285,3.8147336199188953,2.064299207672689,1.0359171299442744,1.1843564694650879,-0.3921332836008893,0.20410501002740064,11,Pass,5.879032827591584,1.2226377587055925,0.59623829362829,7.625151567703212,-1.79669695082942,-0.4797195966397307,2–5 hrs/week
0,1,-1.307131905658406,1,0,1,1.102535107939229,1.3427404094719562,1,3,1,1,-0.6296370226154663,-0.05057821071779142,-0.4050466299697717,0,1,1,0,0,1,1,0,1.18127915604897,0.7459053881992501,-1.0080685509922804,1.6374995634663843,1.2909992946200657,1.0359171299442744,-0.7725553481758093,-0.7011654739883448,-0.11408489643452986,12,Pass,2.92849885808645,1.2226377587055925,0.5870805775538149,1.9204303070941695,0.957490340274489,0.3129209402437352,2–5 hrs/week
0,1,-1.307131905658406,1,0,1,1.102535107939229,1.3427404094719562,3,3,3,1,0.8299760752658419,-0.05057821071779142,-0.4050466299697717,0,1,0,1,1,1,1,0,0.050671491948481105,-0.24401365859306323,-1.9261309813602503,-0.5397344929861267,-1.0289004445378043,1.0359171299442744,-0.7725553481758093,1.7710920491112998,1.4768646358751225,17,Distinction,-1.568634937523931,1.2226377587055925,-0.2942274132361773,-3.4947659188841813,1.8755527706424588,0.3129209402437352,2–5 hrs/week
0,1,-1.307131905658406,0,0,1,1.102535107939229,0.41912128388141995,4,0,0,1,-0.6296370226154663,-0.05057821071779142,-0.4050466299697717,0,1,0,1,1,1,1,1,0.050671491948481105,1.7358244349915635,-1.0080685509922804,-0.5397344929861267,-1.0289004445378043,1.0359171299442744,-0.7725553481758093,1.7710920491112998,1.4768646358751225,16,Merit,-1.568634937523931,0.7608281959103245,-0.2942274132361773,-2.5767034885162117,0.957490340274489,0.3129209402437352,2–5 hrs/week
0,1,-1.307131905658406,1,1,1,0.18717456483619482,0.41912128388141995,2,2,0,1,-0.6296370226154663,-0.05057821071779142,-0.4050466299697717,0,0,0,1,0,1,1,0,1.18127915604897,-0.24401365859306323,-1.0080685509922804,-0.5397344929861267,-1.0289004445378043,-1.1059115306161844,-0.7725553481758093,-1.0101976643758004,-0.43227480289646036,12,Pass,-1.568634937523931,0.3031479243588074,0.57792286147934,-2.5767034885162117,0.957490340274489,0.3129209402437352,2–5 hrs/week
0,1,-0.5175446123926689,1,0,1,0.18717456483619482,-0.5044978417091163,2,2,1,1,-0.6296370226154663,-1.2543396258012316,-0.4050466299697717,0,1,1,0,0,1,1,0,1.18127915604897,0.7459053881992501,-0.09000612062431085,-0.5397344929861267,-1.0289004445378043,1.0359171299442744,-0.7725553481758093,0.2259310971740219,0.8404848229512616,15,Merit,-1.568634937523931,-0.15866163843646072,0.6145537257772397,-1.6586410581482418,-1.1643335051769208,0.3129209402437352,< 2 hrs/week
0,0,-1.307131905658406,1,0,1,-0.7281859782668394,0.41912128388141995,2,2,2,0,0.8299760752658419,-1.2543396258012316,-0.4050466299697717,0,1,0,1,1,1,0,0,-1.0799361721520075,1.7358244349915635,-1.9261309813602503,-0.5397344929861267,-1.0289004445378043,1.0359171299442744,-0.7725553481758093,-1.0101976643758004,-1.3868445222822519,6,Fail,-1.568634937523931,-0.15453234719270972,-0.37664685790645147,-3.4947659188841813,0.6717913555590187,0.3129209402437352,< 2 hrs/week
0,1,-1.307131905658406,1,1,1,1.102535107939229,0.41912128388141995,4,3,1,1,-0.6296370226154663,1.1531832043656487,-0.4050466299697717,0,1,0,1,1,1,1,0,1.18127915604897,0.7459053881992501,-0.09000612062431085,-0.5397344929861267,-1.0289004445378043,0.32197424309078804,-0.5279413709706972,1.1530276683363887,1.4768646358751225,18,Distinction,-1.568634937523931,0.7608281959103245,0.3238369675387338,-1.6586410581482418,1.2431893249899595,0.21384087313330194,5–10 hrs/week
0,1,-0.5175446123926689,0,0,0,1.102535107939229,1.3427404094719562,2,4,3,1,0.8299760752658419,1.1531832043656487,-0.4050466299697717,0,1,0,1,1,1,1,1,-2.2105438362524965,0.7459053881992501,-0.09000612062431085,-0.5397344929861267,-1.0289004445378043,1.0359171299442744,0.08359357204208316,1.1530276683363887,1.4768646358751225,15,Merit,-1.568634937523931,1.2226377587055925,0.3238369675387338,-1.6586410581482418,1.2431893249899595,-0.03385929464278111,5–10 hrs/week
0,0,-1.307131905658406,0,0,1,0.18717456483619482,1.3427404094719562,3,1,0,1,-0.6296370226154663,1.1531832043656487,-0.4050466299697717,1,1,1,1,1,1,1,0,0.050671491948481105,-0.24401365859306323,-1.0080685509922804,-0.5397344929861267,-1.0289004445378043,1.0359171299442744,-0.5279413709706972,0.2259310971740219,0.20410501002740064,11,Pass,-1.568634937523931,0.7649574871540755,-0.021826087146621265,-2.5767034885162117,2.161251755357929,0.21384087313330194,5–10 hrs/week
0,0,-1.307131905658406,0,0,1,-0.7281859782668394,-0.5044978417091163,0,2,3,1,-0.6296370226154663,-1.2543396258012316,-0.4050466299697717,1,1,1,1,1,1,0,0,0.050671491948481105,-0.24401365859306323,-1.9261309813602503,-0.5397344929861267,-1.0289004445378043,-1.1059115306161844,0.2059005606446392,0.843995477948933,0.5222949164893311,13,Pass,-1.568634937523931,-0.6163419099879779,-0.3217005614596019,-3.4947659188841813,0.6717913555590187,-0.08339932819799771,< 2 hrs/week
0,0,-0.5175446123926689,1,1,1,-0.7281859782668394,-0.5044978417091163,2,2,1,1,0.8299760752658419,-0.05057821071779142,1.0856919978571202,0,1,0,1,0,1,1,1,-1.0799361721520075,-0.24401365859306323,-0.09000612062431085,-0.5397344929861267,-0.25560053148518097,-0.39196864376269824,2.2851193668880923,-1.3192298547632562,-0.43227480289646036,11,Pass,-0.7953350244713078,-0.6163419099879779,0.8869550518667958,-0.8853411450956186,0.039427909906519426,2.4809358107787305,2–5 hrs/week
0,1,-1.307131905658406,1,1,1,1.102535107939229,1.3427404094719562,4,2,1,2,-0.6296370226154663,-1.2543396258012316,-0.4050466299697717,0,1,0,0,0,1,1,1,1.18127915604897,0.7459053881992501,-0.09000612062431085,0.5488825352401288,1.2909992946200657,1.0359171299442744,0.2059005606446392,0.2259310971740219,0.20410501002740064,12,Pass,1.8398818298601944,1.2226377587055925,-0.021826087146621265,1.7498757092358836,-1.1643335051769208,-0.08339932819799771,< 2 hrs/week
0,1,-1.307131905658406,1,0,1,1.102535107939229,1.3427404094719562,3,4,0,0,-0.6296370226154663,-0.05057821071779142,-0.4050466299697717,0,1,0,1,1,1,1,0,0.050671491948481105,-0.24401365859306323,-0.09000612062431085,-0.5397344929861267,-1.0289004445378043,1.0359171299442744,-0.5279413709706972,2.389156429886211,2.1132444487989837,18,Distinction,-1.568634937523931,1.2226377587055925,-0.27591198108722725,-1.6586410581482418,0.039427909906519426,0.21384087313330194,2–5 hrs/week
0,1,-1.307131905658406,1,0,1,-0.7281859782668394,-0.5044978417091163,3,3,0,0,-0.6296370226154663,-1.2543396258012316,-0.4050466299697717,1,1,0,0,1,1,1,0,1.18127915604897,0.7459053881992501,-1.9261309813602503,-0.5397344929861267,-1.0289004445378043,-1.8198544174696707,-0.7725553481758093,-1.0101976643758004,-1.0686546158203214,11,Pass,-1.568634937523931,-0.6163419099879779,-0.05845695144452101,-3.4947659188841813,0.6717913555590187,0.3129209402437352,< 2 hrs/week
0,0,-0.5175446123926689,1,1,1,-0.7281859782668394,-0.5044978417091163,2,0,0,0,0.8299760752658419,-0.05057821071779142,1.0856919978571202,1,0,0,1,1,1,1,0,0.050671491948481105,-0.24401365859306323,-0.09000612062431085,0.5488825352401288,-0.25560053148518097,1.0359171299442744,0.9397424922599756,-0.3921332836008893,-0.43227480289646036,9,Fail,0.2932820037549478,-0.6163419099879779,-0.04014151929557108,0.20327588313063694,0.039427909906519426,1.0202709038929623,2–5 hrs/week
0,0,-1.307131905658406,1,1,0,1.102535107939229,0.41912128388141995,2,2,0,1,-0.6296370226154663,-0.05057821071779142,-0.4050466299697717,1,1,1,1,1,1,1,1,1.18127915604897,-1.2339327053853766,-1.0080685509922804,-0.5397344929861267,-1.0289004445378043,1.0359171299442744,0.2059005606446392,-1.0101976643758004,-1.0686546158203214,6,Fail,-1.568634937523931,0.7608281959103245,-0.05845695144452101,-2.5767034885162117,0.957490340274489,-0.08339932819799771,2–5 hrs/week
0,0,-0.5175446123926689,1,1,0,0.18717456483619482,0.41912128388141995,2,3,1,1,-0.6296370226154663,-0.05057821071779142,-0.4050466299697717,0,1,0,0,1,1,1,0,-2.2105438362524965,-0.24401365859306323,1.7461187401116285,-0.5397344929861267,1.2909992946200657,-0.39196864376269824,0.6951285150548635,-0.08310109321343369,0.20410501002740064,11,Pass,0.7512648016339389,0.3031479243588074,0.28720610324083434,2.4973835417455676,-1.79669695082942,-0.28155946241886415,2–5 hrs/week
0,1,-0.5175446123926689,1,0,1,1.102535107939229,0.41912128388141995,1,3,3,1,-0.6296370226154663,2.356944619449089,-0.4050466299697717,0,0,0,1,1,1,1,0,0.050671491948481105,-1.2339327053853766,-1.0080685509922804,-0.5397344929861267,-1.0289004445378043,-1.1059115306161844,-0.283327393765585,2.389156429886211,2.431434355260914,20,Distinction,-1.568634937523931,0.7608281959103245,0.042277925374702985,-2.5767034885162117,3.3650131704413693,0.11476080602286871,> 10 hrs/week
0,1,-1.307131905658406,1,0,1,1.102535107939229,-0.5044978417091163,4,2,1,1,-0.6296370226154663,-0.05057821071779142,-0.4050466299697717,0,1,1,0,1,1,0,0,0.050671491948481105,-0.24401365859306323,-0.09000612062431085,0.5488825352401288,-0.25560053148518097,1.0359171299442744,-0.5279413709706972,1.1530276683363887,1.158674729413192,14,Merit,0.2932820037549478,0.29901863311505633,0.00564706107680335,0.20327588313063694,0.039427909906519426,0.21384087313330194,2–5 hrs/week
0,0,-1.307131905658406,1,0,1,1.102535107939229,1.3427404094719562,3,4,2,0,-0.6296370226154663,-0.05057821071779142,1.0856919978571202,1,1,0,1,0,1,1,0,0.050671491948481105,0.7459053881992501,0.8280563097436588,-0.5397344929861267,-1.0289004445378043,-0.39196864376269824,-0.5279413709706972,-1.3192298547632562,-1.3868445222822519,7,Fail,-1.568634937523931,1.2226377587055925,-0.0676146675189957,-0.7405786277802722,-0.8786345204614503,-0.5731817218006032,2–5 hrs/week
0,0,-0.5175446123926689,1,1,1,-0.7281859782668394,-0.5044978417091163,3,3,0,1,2.2895891731471503,-0.05057821071779142,-0.4050466299697717,0,1,1,0,1,1,1,0,0.050671491948481105,-0.24401365859306323,-0.09000612062431085,0.5488825352401288,0.5176993815674424,0.32197424309078804,-0.5279413709706972,0.2259310971740219,0.5222949164893311,13,Pass,1.0665819168075712,-0.6163419099879779,0.2963638193153092,0.9765757961832604,0.039427909906519426,0.21384087313330194,2–5 hrs/week
0,0,-1.307131905658406,1,1,1,1.102535107939229,-0.5044978417091163,1,2,2,1,-0.6296370226154663,-0.05057821071779142,-0.4050466299697717,0,1,1,0,1,1,1,0,0.050671491948481105,-0.24401365859306323,-0.09000612062431085,-0.5397344929861267,-1.0289004445378043,1.0359171299442744,-0.5279413709706972,-0.08310109321343369,0.5222949164893311,13,Pass,-1.568634937523931,0.29901863311505633,0.6053960097027649,-1.6586410581482418,0.039427909906519426,0.21384087313330194,2–5 hrs/week
0,1,-1.307131905658406,1,1,0,1.102535107939229,-0.5044978417091163,1,1,2,0,0.8299760752658419,-1.2543396258012316,1.0856919978571202,0,0,0,0,1,1,0,0,1.18127915604897,1.7358244349915635,1.7461187401116285,1.6374995634663843,1.2909992946200657,1.0359171299442744,-0.0387134165604729,-0.08310109321343369,-0.11408489643452986,10,Pass,2.92849885808645,0.29901863311505633,-0.030983803221096173,4.674617598198078,-3.00045836591286,-0.04203084656941474,< 2 hrs/week
0,0,-1.307131905658406,1,0,1,1.102535107939229,1.3427404094719562,3,3,0,1,-0.6296370226154663,-1.2543396258012316,-0.4050466299697717,1,1,1,0,1,1,1,0,-1.0799361721520075,-0.24401365859306323,0.8280563097436588,0.5488825352401288,0.5176993815674424,1.0359171299442744,-0.7725553481758093,-1.0101976643758004,-0.43227480289646036,11,Pass,1.0665819168075712,1.2226377587055925,0.57792286147934,1.89463822655123,-2.0823959355448904,0.3129209402437352,< 2 hrs/week
